MONTO_ADEFAS,MONTO_APROBADO,MONTO_DEVENGADO,MONTO_EJERCICIO,MONTO_EJERCIDO,MONTO_MODIFICADO,MONTO_PAGADO,activity_id,administrative_classification_id,budget_line_id_id,date_id,economic_classification_id,expenditure_type_id,fin_source_id,functional_classification_id,geo_source_id
,111993252.00,,,128276238.00,,,2667,1135,9217,1,78,2,1,1,38
,21791544.00,,,70124960.00,,,2667,1135,9217,1,84,2,1,1,38
,915708.00,,,894256.00,,,2667,1135,9217,1,94,2,1,1,38
,3272498.00,,,3643226.00,,,2667,1135,9217,1,98,2,1,1,38
,52316091.00,,,59948772.00,,,2667,1135,9217,1,99,2,1,1,38
,114000.00,,,0.00,,,2667,1135,9217,1,100,2,1,1,38
,17170539.00,,,12840593.00,,,2667,1135,9217,1,149,2,1,1,38
,6066900.00,,,6425517.00,,,2667,1135,9217,1,151,2,1,1,38
,6061104.00,,,6815862.00,,,2667,1135,9217,1,152,2,1,1,38
,14800092.00,,,10363306.00,,,2667,1135,9217,1,154,2,1,1,38
,39963332.00,,,41073659.00,,,2667,1135,9217,1,155,2,1,1,38
,30526.00,,,203809.00,,,2667,1135,9217,1,157,2,1,1,38
,0.00,,,2570210.00,,,2667,1135,9217,1,161,2,1,1,38
,6279192.00,,,4071724.00,,,2667,1135,9217,1,162,2,1,1,38
,7886892.00,,,0.00,,,2667,1135,9217,1,163,2,1,1,38
,1180000.00,,,684932.00,,,2667,1135,9217,1,183,2,1,1,38
,20618246.00,,,16362822.00,,,2667,1135,9217,1,184,2,1,1,38
,324799548.00,,,352171040.00,,,2667,1135,9217,1,185,2,1,1,38
,7977516.00,,,8878344.00,,,2667,1135,9217,1,187,2,1,1,38
,55538712.00,,,62981371.00,,,2667,1135,9217,1,188,2,1,1,38
,45793796.00,,,51677254.00,,,2667,1135,9217,1,226,2,1,1,38
,42012518.00,,,38694630.00,,,2667,1135,9217,1,227,2,1,1,38
,21585408.00,,,0.00,,,2667,1135,9217,1,230,2,1,1,38
,8614352.00,,,0.00,,,2667,1135,9217,1,232,2,1,1,38
,80520.00,,,0.00,,,2667,1135,9217,1,233,2,1,1,38
,292824.00,,,0.00,,,2667,1135,9217,1,234,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,235,2,1,1,38
,734958.00,,,0.00,,,2667,1135,9217,1,236,2,1,1,38
,409932.00,,,0.00,,,2667,1135,9217,1,237,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,314,2,1,1,38
,1897573.00,,,2788733.00,,,2667,1135,9217,1,315,2,1,1,38
,524299.00,,,685933.00,,,2667,1135,9217,1,316,2,1,1,38
,250702.00,,,229811.00,,,2667,1135,9217,1,317,2,1,1,38
,93014.00,,,28750.00,,,2667,1135,9217,1,318,2,1,1,38
,165101.00,,,172507.00,,,2667,1135,9217,1,319,2,1,1,38
,1800000.00,,,2550317.00,,,2667,1135,9217,1,320,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,334,2,1,1,38
,667521.00,,,1116832.00,,,2667,1135,9217,1,338,2,1,1,38
,252365.00,,,170512.00,,,2667,1135,9217,1,340,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,351,2,1,1,38
,68607.00,,,112986.00,,,2667,1135,9217,1,352,2,1,1,38
,522226.00,,,623071.00,,,2667,1135,9217,1,353,2,1,1,38
,3651.00,,,14830.00,,,2667,1135,9217,1,354,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,366,2,1,1,38
,263564.00,,,190405.00,,,2667,1135,9217,1,367,2,1,1,38
,131496.00,,,257350.00,,,2667,1135,9217,1,368,2,1,1,38
,120062.00,,,677400.00,,,2667,1135,9217,1,369,2,1,1,38
,181432.00,,,1095332.00,,,2667,1135,9217,1,370,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,381,2,1,1,38
,34304.00,,,21600.00,,,2667,1135,9217,1,384,2,1,1,38
,78146.00,,,76474.00,,,2667,1135,9217,1,385,2,1,1,38
,2246.00,,,345.00,,,2667,1135,9217,1,386,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,397,2,1,1,38
,298386.00,,,243604.00,,,2667,1135,9217,1,400,2,1,1,38
,40590.00,,,277275.00,,,2667,1135,9217,1,401,2,1,1,38
,158945.00,,,16999.00,,,2667,1135,9217,1,402,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,413,2,1,1,38
,302212.00,,,380908.00,,,2667,1135,9217,1,414,2,1,1,38
,6215.00,,,17067.00,,,2667,1135,9217,1,415,2,1,1,38
,0.00,,,25925.00,,,2667,1135,9217,1,416,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,584,2,1,1,38
,310800.00,,,914743.00,,,2667,1135,9217,1,585,2,1,1,38
,700.00,,,0.00,,,2667,1135,9217,1,586,2,1,1,38
,2287600.00,,,2267026.00,,,2667,1135,9217,1,587,2,1,1,38
,297000.00,,,785672.00,,,2667,1135,9217,1,588,2,1,1,38
,60060.00,,,0.00,,,2667,1135,9217,1,589,2,1,1,38
,6741999.00,,,7313527.00,,,2667,1135,9217,1,590,2,1,1,38
,633978.00,,,909253.00,,,2667,1135,9217,1,591,2,1,1,38
,1453669.00,,,2616142.00,,,2667,1135,9217,1,593,2,1,1,38
,250470.00,,,197340.00,,,2667,1135,9217,1,595,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,613,2,1,1,38
,0.00,,,31368.00,,,2667,1135,9217,1,614,2,1,1,38
,1049400.00,,,962184.00,,,2667,1135,9217,1,616,2,1,1,38
,0.00,,,65303.00,,,2667,1135,9217,1,617,2,1,1,38
,0.00,,,138000.00,,,2667,1135,9217,1,620,2,1,1,38
,0.00,,,20595.00,,,2667,1135,9217,1,623,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,644,2,1,1,38
,11739010.00,,,70511749.00,,,2667,1135,9217,1,648,2,1,1,38
,3369296.00,,,24711602.00,,,2667,1135,9217,1,649,2,1,1,38
,0.00,,,468.00,,,2667,1135,9217,1,650,2,1,1,38
,2500004.00,,,4934303.00,,,2667,1135,9217,1,652,2,1,1,38
,0.00,,,811326.00,,,2667,1135,9217,1,653,2,1,1,38
,0.00,,,529000.00,,,2667,1135,9217,1,654,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,686,2,1,1,38
,0.00,,,179087.00,,,2667,1135,9217,1,687,2,1,1,38
,215226.00,,,193385.00,,,2667,1135,9217,1,688,2,1,1,38
,342376.00,,,326085.00,,,2667,1135,9217,1,689,2,1,1,38
,845510.00,,,888757.00,,,2667,1135,9217,1,690,2,1,1,38
,73600.00,,,127356.00,,,2667,1135,9217,1,693,2,1,1,38
,8295993.00,,,14370195.00,,,2667,1135,9217,1,695,2,1,1,38
,0.00,,,29933.00,,,2667,1135,9217,1,696,2,1,1,38
,300000.00,,,1162590.00,,,2667,1135,9217,1,697,2,1,1,38
,147128.00,,,441388.00,,,2667,1135,9217,1,699,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,700,2,1,1,38
,13862376.00,,,15110952.00,,,2667,1135,9217,1,704,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,716,2,1,1,38
,139850.00,,,620102.00,,,2667,1135,9217,1,717,2,1,1,38
,397412.00,,,112040.00,,,2667,1135,9217,1,718,2,1,1,38
,927145.00,,,1220522.00,,,2667,1135,9217,1,719,2,1,1,38
,2361500.00,,,11101179.00,,,2667,1135,9217,1,720,2,1,1,38
,2058931.00,,,3607396.00,,,2667,1135,9217,1,721,2,1,1,38
,189600.00,,,208817.00,,,2667,1135,9217,1,722,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,737,2,1,1,38
,65999.00,,,57377.00,,,2667,1135,9217,1,738,2,1,1,38
,2337164.00,,,3588884.00,,,2667,1135,9217,1,739,2,1,1,38
,255011.00,,,3012116.00,,,2667,1135,9217,1,740,2,1,1,38
,0.00,,,207000.00,,,2667,1135,9217,1,742,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,751,2,1,1,38
,2429000.00,,,799223.00,,,2667,1135,9217,1,752,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,783,2,1,1,38
,0.00,,,452103.00,,,2667,1135,9217,1,785,2,1,1,38
,0.00,,,3750.00,,,2667,1135,9217,1,786,2,1,1,38
,0.00,,,406109.00,,,2667,1135,9217,1,787,2,1,1,38
,6207716.00,,,10813700.00,,,2667,1135,9217,1,791,2,1,1,38
,848618.00,,,292272.00,,,2667,1135,9217,1,794,2,1,1,38
,971935.00,,,1770130.00,,,2667,1135,9217,1,796,2,1,1,38
,10824071.00,,,49923679.00,,,2667,1135,9217,1,800,2,1,1,38
,2064100.00,,,1529374.00,,,2667,1135,9217,1,802,2,1,1,38
,1080000.00,,,1104608.00,,,2667,1135,9217,1,807,2,1,1,38
,153200.00,,,180849.00,,,2667,1135,9217,1,811,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,823,2,1,1,38
,1800000.00,,,801011.00,,,2667,1135,9217,1,827,2,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1090,3,1,1,38
,1975520.00,,,7781545.00,,,2667,1135,9217,1,1091,3,1,1,38
,1910000.00,,,2600457.00,,,2667,1135,9217,1,1092,3,1,1,38
,52000.00,,,451822.00,,,2667,1135,9217,1,1093,3,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1103,3,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1104,3,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1105,3,1,1,38
,0.00,,,275298.00,,,2667,1135,9217,1,1107,3,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1108,3,1,1,38
,4600200.00,,,17590683.00,,,2667,1135,9217,1,1109,3,1,1,38
,0.00,,,184340.00,,,2667,1135,9217,1,1119,3,1,1,38
,0.00,,,30515.00,,,2667,1135,9217,1,1140,3,1,1,38
,0.00,,,1745852.00,,,2667,1135,9217,1,1182,3,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1187,4,1,1,38
,0.00,,,5106360.00,,,2667,1135,9217,1,1192,4,1,1,38
,800000.00,,,681764.00,,,2667,1135,9217,1,1194,4,1,1,38
,2700000.00,,,2923291.00,,,2667,1135,9217,1,1195,4,1,1,38
,0.00,,,0.00,,,2667,1135,9217,1,1252,2,1,1,38
,250000.00,,,0.00,,,2667,1135,9217,1,1255,2,1,1,38
,0.00,,,193488.00,,,2667,1135,9217,1,1263,2,1,1,38
,1050000.00,,,1018085.00,,,2667,1135,9217,1,1264,2,1,1,38
,607950000.00,,,603575207.00,,,2625,1133,9217,1,76,2,1,2,38
,263337677.00,,,261457495.00,,,2625,1136,9217,1,76,2,1,2,38
,24318000.00,,,24318000.00,,,2672,1133,9217,1,76,2,1,2,38
,168653035.00,,,174625733.00,,,2625,1133,9217,1,78,2,1,2,38
,73702516.00,,,73194756.00,,,2625,1136,9217,1,78,2,1,2,38
,7027781.00,,,7027781.00,,,2672,1133,9217,1,78,2,1,2,38
,358198365.00,,,387415027.00,,,2625,1133,9217,1,84,2,1,2,38
,340029394.00,,,359107457.00,,,2625,1136,9217,1,84,2,1,2,38
,85652955.00,,,85652955.00,,,2672,1133,9217,1,84,2,1,2,38
,56511900.00,,,64306698.00,,,2625,1133,9217,1,85,2,1,2,38
,1552655.00,,,1466162.00,,,2625,1133,9217,1,94,2,1,2,38
,306600.00,,,621174.00,,,2625,1136,9217,1,94,2,1,2,38
,43831.00,,,43831.00,,,2672,1133,9217,1,94,2,1,2,38
,19207700.00,,,19306131.00,,,2625,1133,9217,1,98,2,1,2,38
,2456750.00,,,2312939.00,,,2625,1136,9217,1,98,2,1,2,38
,5429208.00,,,5429208.00,,,2672,1133,9217,1,98,2,1,2,38
,185456880.00,,,185333655.00,,,2625,1133,9217,1,99,2,1,2,38
,61864836.00,,,64928681.00,,,2625,1136,9217,1,99,2,1,2,38
,7477976.00,,,7477976.00,,,2672,1133,9217,1,99,2,1,2,38
,5082889.00,,,3774.00,,,2625,1133,9217,1,100,2,1,2,38
,31587914.00,,,5947242.00,,,2625,1136,9217,1,100,2,1,2,38
,460000.00,,,396559.00,,,2625,1136,9217,1,101,2,1,2,38
,4851708.00,,,4169604.00,,,2625,1133,9217,1,109,2,1,2,38
,35445165.00,,,45316062.00,,,2625,1133,9217,1,116,2,1,2,38
,34866147.00,,,34866147.00,,,2672,1133,9217,1,116,2,1,2,38
,36401400.00,,,0.00,,,2625,1133,9217,1,149,2,1,2,38
,15113978.00,,,10031370.00,,,2625,1136,9217,1,149,2,1,2,38
,45698196.00,,,43051375.00,,,2672,1133,9217,1,149,2,1,2,38
,14136175.00,,,1371610.00,,,2625,1133,9217,1,151,2,1,2,38
,4989759.00,,,5030617.00,,,2625,1136,9217,1,151,2,1,2,38
,20109035.00,,,20109035.00,,,2672,1133,9217,1,151,2,1,2,38
,14425330.00,,,22242462.00,,,2625,1133,9217,1,152,2,1,2,38
,13120342.00,,,13115366.00,,,2625,1136,9217,1,152,2,1,2,38
,4763334.00,,,4763334.00,,,2672,1133,9217,1,152,2,1,2,38
,5628910.00,,,6411873.00,,,2625,1133,9217,1,154,2,1,2,38
,16386865.00,,,9260689.00,,,2625,1136,9217,1,154,2,1,2,38
,2074808.00,,,2074808.00,,,2672,1133,9217,1,154,2,1,2,38
,33666660.00,,,35872756.00,,,2625,1133,9217,1,155,2,1,2,38
,66175366.00,,,61992662.00,,,2625,1136,9217,1,155,2,1,2,38
,7415808.00,,,7415808.00,,,2672,1133,9217,1,155,2,1,2,38
,142293.00,,,134779.00,,,2625,1136,9217,1,156,2,1,2,38
,5479240.00,,,0.00,,,2625,1133,9217,1,161,2,1,2,38
,2694983.00,,,5206689.00,,,2625,1136,9217,1,161,2,1,2,38
,13714460.00,,,8533781.00,,,2672,1133,9217,1,161,2,1,2,38
,3512699.00,,,0.00,,,2625,1136,9217,1,162,2,1,2,38
,29371041.00,,,13522441.00,,,2672,1133,9217,1,162,2,1,2,38
,4972014.00,,,0.00,,,2625,1136,9217,1,163,2,1,2,38
,50514180.00,,,0.00,,,2672,1133,9217,1,163,2,1,2,38
,39960295.00,,,63697556.00,,,2625,1133,9217,1,183,2,1,2,38
,3500000.00,,,13551493.00,,,2625,1136,9217,1,183,2,1,2,38
,22136256.00,,,22136256.00,,,2672,1133,9217,1,183,2,1,2,38
,209539875.00,,,153542310.00,,,2625,1133,9217,1,184,2,1,2,38
,55525315.00,,,53905324.00,,,2625,1136,9217,1,184,2,1,2,38
,11832139.00,,,11832139.00,,,2672,1133,9217,1,184,2,1,2,38
,286030754.00,,,298653859.00,,,2625,1133,9217,1,185,2,1,2,38
,159525632.00,,,162869386.00,,,2625,1136,9217,1,185,2,1,2,38
,12184990.00,,,12184990.00,,,2672,1133,9217,1,185,2,1,2,38
,18729925.00,,,20837625.00,,,2625,1133,9217,1,187,2,1,2,38
,31058559.00,,,24133398.00,,,2625,1136,9217,1,187,2,1,2,38
,3196499.00,,,3196499.00,,,2672,1133,9217,1,187,2,1,2,38
,91865002.00,,,104640975.00,,,2625,1133,9217,1,188,2,1,2,38
,25768864.00,,,22675274.00,,,2625,1136,9217,1,188,2,1,2,38
,400000.00,,,0.00,,,2625,1136,9217,1,189,2,1,2,38
,17302631.00,,,29099857.00,,,2625,1136,9217,1,226,2,1,2,38
,59976195.00,,,65005540.00,,,2625,1133,9217,1,227,2,1,2,38
,20514553.00,,,28318462.00,,,2625,1136,9217,1,227,2,1,2,38
,9967862.00,,,9967862.00,,,2672,1133,9217,1,227,2,1,2,38
,176700000.00,,,0.00,,,2625,1136,9217,1,230,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,314,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,314,2,1,2,38
,15000000.00,,,15377477.00,,,2625,1133,9217,1,315,2,1,2,38
,6897092.00,,,6704945.00,,,2625,1136,9217,1,315,2,1,2,38
,159907.00,,,3220.00,,,2625,1133,9217,1,316,2,1,2,38
,575000.00,,,181700.00,,,2625,1136,9217,1,316,2,1,2,38
,6000000.00,,,3834000.00,,,2625,1133,9217,1,317,2,1,2,38
,6455361.00,,,5241537.00,,,2625,1136,9217,1,317,2,1,2,38
,2411510.00,,,1380829.00,,,2625,1133,9217,1,319,2,1,2,38
,881482.00,,,863240.00,,,2625,1136,9217,1,319,2,1,2,38
,8000000.00,,,8777898.00,,,2625,1133,9217,1,320,2,1,2,38
,3292910.00,,,3339450.00,,,2625,1136,9217,1,320,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,334,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,334,2,1,2,38
,0.00,,,0.00,,,2672,1133,9217,1,334,2,1,2,38
,79540695.00,,,65688975.00,,,2625,1133,9217,1,338,2,1,2,38
,8984372.00,,,9711559.00,,,2625,1136,9217,1,338,2,1,2,38
,671923.00,,,671923.00,,,2672,1133,9217,1,338,2,1,2,38
,0.00,,,4796.00,,,2625,1133,9217,1,341,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,351,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,351,2,1,2,38
,1743840.00,,,725534.00,,,2625,1133,9217,1,352,2,1,2,38
,592487.00,,,566081.00,,,2625,1136,9217,1,352,2,1,2,38
,260000.00,,,55238.00,,,2625,1133,9217,1,353,2,1,2,38
,110757.00,,,312753.00,,,2625,1136,9217,1,353,2,1,2,38
,151476.00,,,15391.00,,,2625,1133,9217,1,354,2,1,2,38
,509711.00,,,665190.00,,,2625,1136,9217,1,354,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,366,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,366,2,1,2,38
,1227658.00,,,40045.00,,,2625,1133,9217,1,367,2,1,2,38
,133371.00,,,299693.00,,,2625,1136,9217,1,367,2,1,2,38
,762923.00,,,74804.00,,,2625,1133,9217,1,368,2,1,2,38
,177632.00,,,247144.00,,,2625,1136,9217,1,368,2,1,2,38
,4700000.00,,,618114.00,,,2625,1133,9217,1,369,2,1,2,38
,154769.00,,,298789.00,,,2625,1136,9217,1,369,2,1,2,38
,6240000.00,,,4329037.00,,,2625,1133,9217,1,370,2,1,2,38
,139526.00,,,417663.00,,,2625,1136,9217,1,370,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,381,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,381,2,1,2,38
,1596.00,,,0.00,,,2625,1133,9217,1,383,2,1,2,38
,21107.00,,,0.00,,,2625,1133,9217,1,384,2,1,2,38
,858827.00,,,1055525.00,,,2625,1133,9217,1,385,2,1,2,38
,4170909.00,,,3663602.00,,,2625,1136,9217,1,385,2,1,2,38
,828807.00,,,420377.00,,,2625,1133,9217,1,386,2,1,2,38
,1357498.00,,,1401246.00,,,2625,1136,9217,1,386,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,397,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,397,2,1,2,38
,4000000.00,,,3814276.00,,,2625,1133,9217,1,400,2,1,2,38
,2223414.00,,,2606726.00,,,2625,1136,9217,1,400,2,1,2,38
,252000.00,,,219745.00,,,2625,1136,9217,1,402,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,413,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,413,2,1,2,38
,5407999.00,,,4685729.00,,,2625,1133,9217,1,414,2,1,2,38
,372606.00,,,751279.00,,,2625,1136,9217,1,414,2,1,2,38
,1041055.00,,,161906.00,,,2625,1133,9217,1,415,2,1,2,38
,119761.00,,,127561.00,,,2625,1136,9217,1,415,2,1,2,38
,6068.00,,,294328.00,,,2625,1133,9217,1,416,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,584,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,584,2,1,2,38
,1513200.00,,,1646403.00,,,2625,1133,9217,1,585,2,1,2,38
,7955692.00,,,2516167.00,,,2625,1136,9217,1,585,2,1,2,38
,208584.00,,,23144.00,,,2625,1136,9217,1,586,2,1,2,38
,62600000.00,,,64616559.00,,,2625,1133,9217,1,587,2,1,2,38
,25510800.00,,,22330136.00,,,2625,1136,9217,1,587,2,1,2,38
,9957715.00,,,12518452.00,,,2625,1133,9217,1,588,2,1,2,38
,2902364.00,,,1556938.00,,,2625,1136,9217,1,588,2,1,2,38
,65273.00,,,0.00,,,2625,1133,9217,1,589,2,1,2,38
,816600.00,,,465492.00,,,2625,1136,9217,1,589,2,1,2,38
,16476895.00,,,23977097.00,,,2625,1133,9217,1,590,2,1,2,38
,9784000.00,,,8724061.00,,,2625,1136,9217,1,590,2,1,2,38
,8354215.00,,,7242933.00,,,2625,1133,9217,1,591,2,1,2,38
,300000.00,,,380288.00,,,2625,1136,9217,1,591,2,1,2,38
,726900.00,,,508156.00,,,2625,1136,9217,1,592,2,1,2,38
,931082.00,,,924251.00,,,2625,1133,9217,1,593,2,1,2,38
,2620179.00,,,1166596.00,,,2625,1136,9217,1,593,2,1,2,38
,4811481.00,,,4794993.00,,,2625,1136,9217,1,595,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,613,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,613,2,1,2,38
,69942852.00,,,64953378.00,,,2625,1136,9217,1,614,2,1,2,38
,11647740.00,,,14815288.00,,,2625,1133,9217,1,616,2,1,2,38
,16624660.00,,,11813636.00,,,2625,1136,9217,1,616,2,1,2,38
,151593.00,,,40940.00,,,2625,1133,9217,1,617,2,1,2,38
,271200.00,,,405955.00,,,2625,1136,9217,1,617,2,1,2,38
,732000.00,,,303206.00,,,2625,1136,9217,1,620,2,1,2,38
,242475.00,,,279295.00,,,2625,1133,9217,1,622,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,644,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,644,2,1,2,38
,14007838.00,,,18557476.00,,,2625,1133,9217,1,648,2,1,2,38
,24947340.00,,,27725169.00,,,2625,1136,9217,1,648,2,1,2,38
,3536000.00,,,3528475.00,,,2625,1133,9217,1,649,2,1,2,38
,4245000.00,,,3663184.00,,,2625,1136,9217,1,649,2,1,2,38
,1788489.00,,,1426612.00,,,2625,1133,9217,1,650,2,1,2,38
,8472252.00,,,4398913.00,,,2625,1136,9217,1,650,2,1,2,38
,3874330.00,,,8229163.00,,,2625,1133,9217,1,652,2,1,2,38
,0.00,,,289800.00,,,2625,1136,9217,1,652,2,1,2,38
,500000.00,,,285718.00,,,2625,1133,9217,1,653,2,1,2,38
,2200000.00,,,580884.00,,,2625,1136,9217,1,653,2,1,2,38
,0.00,,,34040.00,,,2625,1136,9217,1,654,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,686,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,686,2,1,2,38
,0.00,,,0.00,,,2672,1133,9217,1,686,2,1,2,38
,0.00,,,97750.00,,,2625,1133,9217,1,688,2,1,2,38
,900000.00,,,320861.00,,,2625,1136,9217,1,688,2,1,2,38
,1250295.00,,,617967.00,,,2625,1133,9217,1,689,2,1,2,38
,364890.00,,,521735.00,,,2625,1136,9217,1,689,2,1,2,38
,7000000.00,,,6075414.00,,,2625,1133,9217,1,690,2,1,2,38
,4557396.00,,,3597187.00,,,2625,1136,9217,1,690,2,1,2,38
,7624528.00,,,10121655.00,,,2625,1133,9217,1,693,2,1,2,38
,5776120.00,,,3521410.00,,,2625,1136,9217,1,693,2,1,2,38
,1990006.00,,,1990006.00,,,2672,1133,9217,1,693,2,1,2,38
,22500000.00,,,14520735.00,,,2625,1133,9217,1,695,2,1,2,38
,5533429.00,,,4523702.00,,,2625,1136,9217,1,695,2,1,2,38
,300000.00,,,0.00,,,2625,1136,9217,1,696,2,1,2,38
,520000.00,,,382242.00,,,2625,1133,9217,1,697,2,1,2,38
,22417317.00,,,21010972.00,,,2625,1136,9217,1,697,2,1,2,38
,2073017.00,,,1056901.00,,,2625,1133,9217,1,699,2,1,2,38
,12432725.00,,,3667352.00,,,2625,1136,9217,1,699,2,1,2,38
,67500000.00,,,30608039.00,,,2625,1133,9217,1,700,2,1,2,38
,7500000.00,,,3373798.00,,,2625,1136,9217,1,700,2,1,2,38
,22000000.00,,,16186186.00,,,2625,1133,9217,1,704,2,1,2,38
,8270594.00,,,7659500.00,,,2625,1136,9217,1,704,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,716,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,716,2,1,2,38
,7898950.00,,,7953050.00,,,2625,1133,9217,1,717,2,1,2,38
,6905674.00,,,3653400.00,,,2625,1136,9217,1,717,2,1,2,38
,2808608.00,,,7352059.00,,,2625,1133,9217,1,718,2,1,2,38
,3901407.00,,,1663205.00,,,2625,1136,9217,1,718,2,1,2,38
,5628000.00,,,3570240.00,,,2625,1133,9217,1,719,2,1,2,38
,156000.00,,,59603.00,,,2625,1136,9217,1,719,2,1,2,38
,16000000.00,,,3160450.00,,,2625,1133,9217,1,720,2,1,2,38
,31668972.00,,,27362511.00,,,2625,1136,9217,1,720,2,1,2,38
,27441401.00,,,23339281.00,,,2625,1133,9217,1,721,2,1,2,38
,15009880.00,,,14966306.00,,,2625,1136,9217,1,721,2,1,2,38
,4452791.00,,,3099117.00,,,2625,1133,9217,1,722,2,1,2,38
,4906844.00,,,1899663.00,,,2625,1136,9217,1,722,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,737,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,737,2,1,2,38
,10000000.00,,,17482468.00,,,2625,1133,9217,1,739,2,1,2,38
,7536547.00,,,5965121.00,,,2625,1136,9217,1,739,2,1,2,38
,848368.00,,,1696034.00,,,2625,1133,9217,1,740,2,1,2,38
,264600.00,,,194405.00,,,2625,1136,9217,1,740,2,1,2,38
,1620000.00,,,353050.00,,,2625,1136,9217,1,742,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,751,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,751,2,1,2,38
,69106490.00,,,116849272.00,,,2625,1133,9217,1,752,2,1,2,38
,13881120.00,,,12640237.00,,,2625,1136,9217,1,752,2,1,2,38
,0.00,,,0.00,,,2625,1133,9217,1,783,2,1,2,38
,0.00,,,0.00,,,2625,1136,9217,1,783,2,1,2,38
,0.00,,,0.00,,,2672,1133,9217,1,783,2,1,2,38
,1909377.00,,,90016.00,,,2625,1133,9217,1,785,2,1,2,38
,978500.00,,,708120.00,,,2625,1136,9217,1,785,2,1,2,38
,1942673.00,,,5470005.00,,,2625,1133,9217,1,786,2,1,2,38
,10000000.00,,,11704385.00,,,2625,1133,9217,1,787,2,1,2,38
,9850000.00,,,9104617.00,,,2625,1136,9217,1,787,2,1,2,38
,400000.00,,,87570.00,,,2625,1136,9217,1,788,2,1,2,38
,846805.00,,,472288.00,,,2625,1136,9217,1,791,2,1,2,38
,159690651.00,,,175396994.00,,,2625,1133,9217,1,794,2,1,2,38
,31253400.00,,,43542615.00,,,2625,1136,9217,1,794,2,1,2,38
,43673446.00,,,43673446.00,,,2672,1133,9217,1,794,2,1,2,38
,12486302.00,,,22003730.00,,,2625,1133,9217,1,796,2,1,2,38
,15840000.00,,,10458177.00,,,2625,1136,9217,1,796,2,1,2,38
,5720000.00,,,2882202.00,,,2625,1133,9217,1,800,2,1,2,38
,1575000.00,,,934879.00,,,2625,1136,9217,1,800,2,1,2,38
,9146867.00,,,11638870.00,,,2625,1133,9217,1,802,2,1,2,38
,12348000.00,,,7007745.00,,,2625,1136,9217,1,802,2,1,2,38
,1734600.00,,,1231496.00,,,2625,1133,9217,1,811,2,1,2,38
,1200000.00,,,2568882.00,,,2625,1136,9217,1,811,2,1,2,38
